"","bin_name","group","function.","count","total_cogs","proportion"
"1933","ND50_MAG_00040","susceptible","Nucleotide transport and metabolism",71,2474,0.028698464025869
"1934","ND50_MAG_00040","susceptible","Posttranslational modification, protein turnover, chaperones",163,2474,0.0658852061438965
"1935","ND50_MAG_00040","susceptible","Replication, recombination and repair",111,2474,0.0448666127728375
"1936","ND50_MAG_00040","susceptible","Secondary metabolites biosynthesis, transport and catabolism",59,2474,0.0238480194017785
"1937","ND50_MAG_00040","susceptible","Signal transduction mechanisms",137,2474,0.055375909458367
"1938","ND50_MAG_00040","susceptible","Transcription",94,2474,0.0379951495553759
"1939","ND50_MAG_00040","susceptible","Translation, ribosomal structure and biogenesis",196,2474,0.0792239288601455
"1940","ND50_MAG_00041","susceptible","Amino acid transport and metabolism",124,1598,0.0775969962453066
"1941","ND50_MAG_00041","susceptible","Carbohydrate transport and metabolism",72,1598,0.0450563204005006
"1942","ND50_MAG_00041","susceptible","Cell cycle control, cell division, chromosome partitioning",29,1598,0.0181476846057572
"1943","ND50_MAG_00041","susceptible","Cell motility",10,1598,0.00625782227784731
"1944","ND50_MAG_00041","susceptible","Cell wall/membrane/envelope biogenesis",190,1598,0.118898623279099
"1945","ND50_MAG_00041","susceptible","Coenzyme transport and metabolism",97,1598,0.0607008760951189
"1946","ND50_MAG_00041","susceptible","Cytoskeleton",4,1598,0.00250312891113892
"1947","ND50_MAG_00041","susceptible","Defense mechanisms",31,1598,0.0193992490613267
"1948","ND50_MAG_00041","susceptible","Energy production and conversion",100,1598,0.0625782227784731
"1949","ND50_MAG_00041","susceptible","Extracellular structures",4,1598,0.00250312891113892
"1950","ND50_MAG_00041","susceptible","Function unknown",65,1598,0.0406758448060075
"1951","ND50_MAG_00041","susceptible","General function prediction only",126,1598,0.0788485607008761
"1952","ND50_MAG_00041","susceptible","Inorganic ion transport and metabolism",70,1598,0.0438047559449312
"1953","ND50_MAG_00041","susceptible","Intracellular trafficking, secretion, and vesicular transport",27,1598,0.0168961201501877
"1954","ND50_MAG_00041","susceptible","Lipid transport and metabolism",84,1598,0.0525657071339174
"1955","ND50_MAG_00041","susceptible","Mobilome: prophages, transposons",4,1598,0.00250312891113892
"1956","ND50_MAG_00041","susceptible","Nucleotide transport and metabolism",58,1598,0.0362953692115144
"1957","ND50_MAG_00041","susceptible","Posttranslational modification, protein turnover, chaperones",112,1598,0.0700876095118899
"1958","ND50_MAG_00041","susceptible","Replication, recombination and repair",87,1598,0.0544430538172716
"1959","ND50_MAG_00041","susceptible","Secondary metabolites biosynthesis, transport and catabolism",23,1598,0.0143929912390488
"1960","ND50_MAG_00041","susceptible","Signal transduction mechanisms",40,1598,0.0250312891113892
"1961","ND50_MAG_00041","susceptible","Transcription",58,1598,0.0362953692115144
"1962","ND50_MAG_00041","susceptible","Translation, ribosomal structure and biogenesis",183,1598,0.114518147684606
"1963","ND50_MAG_00043","susceptible","Amino acid transport and metabolism",222,2099,0.105764649833254
"1964","ND50_MAG_00043","susceptible","Carbohydrate transport and metabolism",109,2099,0.0519294902334445
"1965","ND50_MAG_00043","susceptible","Cell cycle control, cell division, chromosome partitioning",21,2099,0.0100047641734159
"1966","ND50_MAG_00043","susceptible","Cell motility",16,2099,0.00762267746545974
"1967","ND50_MAG_00043","susceptible","Cell wall/membrane/envelope biogenesis",146,2099,0.0695569318723201
"1968","ND50_MAG_00043","susceptible","Chromatin structure and dynamics",1,2099,0.000476417341591234
"1969","ND50_MAG_00043","susceptible","Coenzyme transport and metabolism",139,2099,0.0662220104811815
"1970","ND50_MAG_00043","susceptible","Cytoskeleton",3,2099,0.0014292520247737
"1971","ND50_MAG_00043","susceptible","Defense mechanisms",72,2099,0.0343020485945688
"1972","ND50_MAG_00043","susceptible","Energy production and conversion",152,2099,0.0724154359218676
"1973","ND50_MAG_00043","susceptible","Extracellular structures",14,2099,0.00666984278227727
"1974","ND50_MAG_00043","susceptible","Function unknown",70,2099,0.0333492139113864
"1975","ND50_MAG_00043","susceptible","General function prediction only",199,2099,0.0948070509766556
"1976","ND50_MAG_00043","susceptible","Inorganic ion transport and metabolism",89,2099,0.0424011434016198
"1977","ND50_MAG_00043","susceptible","Intracellular trafficking, secretion, and vesicular transport",43,2099,0.0204859456884231
"1978","ND50_MAG_00043","susceptible","Lipid transport and metabolism",128,2099,0.0609814197236779
"1979","ND50_MAG_00043","susceptible","Mobilome: prophages, transposons",1,2099,0.000476417341591234
"1980","ND50_MAG_00043","susceptible","Nucleotide transport and metabolism",73,2099,0.0347784659361601
"1981","ND50_MAG_00043","susceptible","Posttranslational modification, protein turnover, chaperones",123,2099,0.0585993330157218
"1982","ND50_MAG_00043","susceptible","Replication, recombination and repair",85,2099,0.0404954740352549
"1983","ND50_MAG_00043","susceptible","Secondary metabolites biosynthesis, transport and catabolism",69,2099,0.0328727965697951
"1984","ND50_MAG_00043","susceptible","Signal transduction mechanisms",78,2099,0.0371605526441162
"1985","ND50_MAG_00043","susceptible","Transcription",78,2099,0.0371605526441162
"1986","ND50_MAG_00043","susceptible","Translation, ribosomal structure and biogenesis",168,2099,0.0800381133873273
"1987","ND50_MAG_00044","resistant","Amino acid transport and metabolism",226,2358,0.095843935538592
"1988","ND50_MAG_00044","resistant","Carbohydrate transport and metabolism",137,2358,0.0581000848176421
"1989","ND50_MAG_00044","resistant","Cell cycle control, cell division, chromosome partitioning",36,2358,0.0152671755725191
"1990","ND50_MAG_00044","resistant","Cell motility",56,2358,0.0237489397794741
"1991","ND50_MAG_00044","resistant","Cell wall/membrane/envelope biogenesis",144,2358,0.0610687022900763
"1992","ND50_MAG_00044","resistant","Chromatin structure and dynamics",3,2358,0.00127226463104326
"1993","ND50_MAG_00044","resistant","Coenzyme transport and metabolism",157,2358,0.0665818490245971
"1994","ND50_MAG_00044","resistant","Cytoskeleton",5,2358,0.00212044105173876
"1995","ND50_MAG_00044","resistant","Defense mechanisms",71,2358,0.0301102629346904
"1996","ND50_MAG_00044","resistant","Energy production and conversion",178,2358,0.0754877014418999
"1997","ND50_MAG_00044","resistant","Extracellular structures",18,2358,0.00763358778625954
"1998","ND50_MAG_00044","resistant","Function unknown",58,2358,0.0245971162001696
"1999","ND50_MAG_00044","resistant","General function prediction only",178,2358,0.0754877014418999
"2000","ND50_MAG_00044","resistant","Inorganic ion transport and metabolism",88,2358,0.0373197625106022
"2001","ND50_MAG_00044","resistant","Intracellular trafficking, secretion, and vesicular transport",53,2358,0.0224766751484309
"2002","ND50_MAG_00044","resistant","Lipid transport and metabolism",186,2358,0.0788804071246819
"2003","ND50_MAG_00044","resistant","Mobilome: prophages, transposons",8,2358,0.00339270568278202
"2004","ND50_MAG_00044","resistant","Nucleotide transport and metabolism",64,2358,0.0271416454622561
"2005","ND50_MAG_00044","resistant","Posttranslational modification, protein turnover, chaperones",128,2358,0.0542832909245123
"2006","ND50_MAG_00044","resistant","Replication, recombination and repair",96,2358,0.0407124681933842
"2007","ND50_MAG_00044","resistant","Secondary metabolites biosynthesis, transport and catabolism",57,2358,0.0241730279898219
"2008","ND50_MAG_00044","resistant","Signal transduction mechanisms",98,2358,0.0415606446140797
"2009","ND50_MAG_00044","resistant","Transcription",108,2358,0.0458015267175573
"2010","ND50_MAG_00044","resistant","Translation, ribosomal structure and biogenesis",205,2358,0.0869380831212892
"2011","ND50_MAG_00045","susceptible","Amino acid transport and metabolism",232,2334,0.0994001713796058
"2012","ND50_MAG_00045","susceptible","Carbohydrate transport and metabolism",126,2334,0.0539845758354756
"2013","ND50_MAG_00045","susceptible","Cell cycle control, cell division, chromosome partitioning",43,2334,0.0184233076263925
"2014","ND50_MAG_00045","susceptible","Cell motility",10,2334,0.00428449014567267
"2015","ND50_MAG_00045","susceptible","Cell wall/membrane/envelope biogenesis",143,2334,0.0612682090831191
"2016","ND50_MAG_00045","susceptible","Coenzyme transport and metabolism",175,2334,0.0749785775492716
"2017","ND50_MAG_00045","susceptible","Cytoskeleton",7,2334,0.00299914310197087
"2018","ND50_MAG_00045","susceptible","Defense mechanisms",56,2334,0.0239931448157669
"2019","ND50_MAG_00045","susceptible","Energy production and conversion",177,2334,0.0758354755784062
"2020","ND50_MAG_00045","susceptible","Extracellular structures",15,2334,0.006426735218509
"2021","ND50_MAG_00045","susceptible","Function unknown",48,2334,0.0205655526992288
"2022","ND50_MAG_00045","susceptible","General function prediction only",222,2334,0.0951156812339332
"2023","ND50_MAG_00045","susceptible","Inorganic ion transport and metabolism",118,2334,0.0505569837189374
"2024","ND50_MAG_00045","susceptible","Intracellular trafficking, secretion, and vesicular transport",35,2334,0.0149957155098543
"2025","ND50_MAG_00045","susceptible","Lipid transport and metabolism",235,2334,0.100685518423308
"2026","ND50_MAG_00045","susceptible","Mobilome: prophages, transposons",5,2334,0.00214224507283633
"2027","ND50_MAG_00045","susceptible","Nucleotide transport and metabolism",73,2334,0.0312767780634105
"2028","ND50_MAG_00045","susceptible","Posttranslational modification, protein turnover, chaperones",105,2334,0.044987146529563
"2029","ND50_MAG_00045","susceptible","RNA processing and modification",1,2334,0.000428449014567267
"2030","ND50_MAG_00045","susceptible","Replication, recombination and repair",90,2334,0.038560411311054
"2031","ND50_MAG_00045","susceptible","Secondary metabolites biosynthesis, transport and catabolism",69,2334,0.0295629820051414
"2032","ND50_MAG_00045","susceptible","Signal transduction mechanisms",73,2334,0.0312767780634105
"2033","ND50_MAG_00045","susceptible","Transcription",92,2334,0.0394173093401885
"2034","ND50_MAG_00045","susceptible","Translation, ribosomal structure and biogenesis",184,2334,0.078834618680377
"2035","ND50_MAG_00046","susceptible","Amino acid transport and metabolism",121,1820,0.0664835164835165
"2036","ND50_MAG_00046","susceptible","Carbohydrate transport and metabolism",80,1820,0.043956043956044
"2037","ND50_MAG_00046","susceptible","Cell cycle control, cell division, chromosome partitioning",38,1820,0.0208791208791209
"2038","ND50_MAG_00046","susceptible","Cell motility",26,1820,0.0142857142857143
"2039","ND50_MAG_00046","susceptible","Cell wall/membrane/envelope biogenesis",208,1820,0.114285714285714
"2040","ND50_MAG_00046","susceptible","Coenzyme transport and metabolism",106,1820,0.0582417582417582
"2041","ND50_MAG_00046","susceptible","Cytoskeleton",6,1820,0.0032967032967033
"2042","ND50_MAG_00046","susceptible","Defense mechanisms",32,1820,0.0175824175824176
"2043","ND50_MAG_00046","susceptible","Energy production and conversion",103,1820,0.0565934065934066
"2044","ND50_MAG_00046","susceptible","Extracellular structures",6,1820,0.0032967032967033
"2045","ND50_MAG_00046","susceptible","Function unknown",101,1820,0.0554945054945055
"2046","ND50_MAG_00046","susceptible","General function prediction only",119,1820,0.0653846153846154
"2047","ND50_MAG_00046","susceptible","Inorganic ion transport and metabolism",86,1820,0.0472527472527473
"2048","ND50_MAG_00046","susceptible","Intracellular trafficking, secretion, and vesicular transport",32,1820,0.0175824175824176
"2049","ND50_MAG_00046","susceptible","Lipid transport and metabolism",94,1820,0.0516483516483516
"2050","ND50_MAG_00046","susceptible","Nucleotide transport and metabolism",70,1820,0.0384615384615385
"2051","ND50_MAG_00046","susceptible","Posttranslational modification, protein turnover, chaperones",132,1820,0.0725274725274725
"2052","ND50_MAG_00046","susceptible","Replication, recombination and repair",95,1820,0.0521978021978022
"2053","ND50_MAG_00046","susceptible","Secondary metabolites biosynthesis, transport and catabolism",21,1820,0.0115384615384615
"2054","ND50_MAG_00046","susceptible","Signal transduction mechanisms",75,1820,0.0412087912087912
"2055","ND50_MAG_00046","susceptible","Transcription",73,1820,0.0401098901098901
"2056","ND50_MAG_00046","susceptible","Translation, ribosomal structure and biogenesis",196,1820,0.107692307692308
"2057","ND50_MAG_00048","susceptible","Amino acid transport and metabolism",268,2883,0.0929587235518557
"2058","ND50_MAG_00048","susceptible","Carbohydrate transport and metabolism",202,2883,0.0700659035726674
"2059","ND50_MAG_00048","susceptible","Cell cycle control, cell division, chromosome partitioning",36,2883,0.0124869927159209
"2060","ND50_MAG_00048","susceptible","Cell motility",61,2883,0.0211585154353104
"2061","ND50_MAG_00048","susceptible","Cell wall/membrane/envelope biogenesis",163,2883,0.0565383281304197
"2062","ND50_MAG_00048","susceptible","Chromatin structure and dynamics",2,2883,0.000693721817551162
"2063","ND50_MAG_00048","susceptible","Coenzyme transport and metabolism",186,2883,0.0645161290322581
"2064","ND50_MAG_00048","susceptible","Cytoskeleton",3,2883,0.00104058272632674
"2065","ND50_MAG_00048","susceptible","Defense mechanisms",53,2883,0.0183836281651058
"2066","ND50_MAG_00048","susceptible","Energy production and conversion",314,2883,0.108914325355532
"2067","ND50_MAG_00048","susceptible","Extracellular structures",19,2883,0.00659035726673604
"2068","ND50_MAG_00048","susceptible","Function unknown",66,2883,0.0228928199791883
"2069","ND50_MAG_00048","susceptible","General function prediction only",222,2883,0.077003121748179
"2070","ND50_MAG_00048","susceptible","Inorganic ion transport and metabolism",133,2883,0.0461325008671523
"2071","ND50_MAG_00048","susceptible","Intracellular trafficking, secretion, and vesicular transport",63,2883,0.0218522372528616
"2072","ND50_MAG_00048","susceptible","Lipid transport and metabolism",240,2883,0.0832466181061394
"2073","ND50_MAG_00048","susceptible","Mobilome: prophages, transposons",10,2883,0.00346860908775581
"2074","ND50_MAG_00048","susceptible","Nucleotide transport and metabolism",77,2883,0.0267082899757197
